CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,,,,,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,,,,,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,,,,,,,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
4/13/2026,31:03.6,1m 50.7s,110.7,50.5771751,-111.8858504,57.7,130.9,37,2525,3893.5,12.11257,35.934058,-12.079476,34.001488,-0.894776,31.093466,0,8.500372,-16.4,-27.3,-135.3,224.7,186.1,Sport,Auto Fly,,25,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174,186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,364,1684,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.284,863,1978,7.344,FALSE,3.659,3.625,0.061,FALSE,FALSE,4.949,122.5,112.8,122.7,534,68,5,,5,23269.4,5817.36,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,57.8,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:03.7,1m 50.8s,110.8,50.57716751,-111.8858529,58,130.9,37,2525,3896.3,12.981963,35.934058,-12.974252,34.001488,-0.447388,31.093466,0,8.500372,-15.6,-27,-135.1,224.9,191.8,Sport,Auto Fly,,25,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174,186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,364,1684,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.383,861,1978,7.344,FALSE,3.703,3.68,0.061,FALSE,FALSE,5.67,122.5,112.8,122.7,534,68,5,,5,23269.4,5817.36,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,60.1,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:03.8,1m 50.9s,110.9,50.5771616,-111.8858535,58,130.9,37,2525,3898.5,13.870831,35.934058,-13.869028,34.001488,-0.223694,31.093466,0,8.500372,-16,-25.7,-134.8,225.2,184,Sport,Auto Fly,,26,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174,186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,364,1684,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.383,861,1978,7.344,FALSE,3.703,3.68,0.061,FALSE,FALSE,5.67,122.5,112.8,122.7,534,68,5,,5,23269.4,5817.36,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,61.7,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:03.9,1m 51.0s,111,50.57715559,-111.885854,58,130.9,37,2525,3900.7,14.763804,35.934058,-14.763804,34.001488,0,31.093466,0,8.500372,-16.3,-24.8,-134.8,225.2,182.6,Sport,Auto Fly,,26,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174,186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,364,1607,811,972,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.383,861,1978,7.344,FALSE,3.703,3.68,0.061,FALSE,FALSE,5.67,122.5,112.8,122.7,534,68,5,,5,23269.4,5817.36,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,63.3,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:04.0,1m 51.1s,111.1,50.57714896,-111.8858543,58.3,130.9,37,2526,3903.1,15.434886,35.934058,-15.434886,34.001488,0,31.093466,0.223694,8.500372,-16.5,-25,-134.9,225.1,181.8,Sport,Auto Fly,,25,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.9,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,364,1024,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.383,861,1978,7.344,FALSE,3.703,3.68,0.061,FALSE,FALSE,5.67,122.5,112.8,122.7,534,68,5,,5,23269.4,5817.36,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,65.1,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:04.1,1m 51.2s,111.2,50.57714196,-111.8858553,58.3,130.9,37,2526,3905.7,16.107521,35.934058,-16.105968,34.001488,0.223694,31.093466,0.447388,8.500372,-3.4,-29.1,-139.7,220.3,184.8,Sport,Auto Fly,,25,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,760,990,1024,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.383,861,1978,7.344,FALSE,3.703,3.68,0.061,FALSE,FALSE,5.67,122.5,112.8,122.7,534,68,5,,5,23269.4,5817.36,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,67.1,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:04.2,1m 51.3s,111.3,50.57713489,-111.8858551,58.3,130.9,37,2526,3908.3,16.591099,35.934058,-16.553356,34.001488,1.11847,31.093466,0.223694,8.500372,7.2,-21.7,-141.9,218.1,179.3,Sport,Auto Fly,,25,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1022,1024,364,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.383,861,1978,7.377,FALSE,3.703,3.68,0.061,FALSE,FALSE,5.67,122.5,112.8,122.7,521,84,5,20,5,23755.1,5938.78,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,69,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:04.3,1m 51.4s,111.4,50.57712815,-111.8858545,58.7,130.9,37,2526,3910.7,16.427426,35.934058,-16.329661,34.001488,1.789552,31.093466,0,8.500372,9.3,-7,-139.7,220.3,176.8,Sport,Auto Fly,,25,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1024,364,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.383,861,1978,7.377,FALSE,3.703,3.68,0.061,FALSE,FALSE,5.67,122.5,112.8,122.7,521,84,5,20,5,23755.1,5938.78,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,70.8,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:04.4,1m 51.5s,111.5,50.57712118,-111.8858537,58.7,130.9,37,2526,3913.3,15.982775,35.934058,-15.882274,34.001488,1.789552,31.093466,0.447388,8.500372,14.9,10,-137.5,222.5,175.6,Sport,Auto Fly,,25,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1024,364,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.383,861,1978,7.377,FALSE,3.703,3.68,0.061,FALSE,FALSE,5.67,122.5,112.8,122.7,521,84,5,20,5,23755.1,5938.78,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,72.7,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:04.5,1m 51.6s,111.6,50.57711524,-111.8858532,58.3,130.9,37,2526,3915.5,15.093958,35.934058,-14.987498,34.001488,1.789552,31.093466,0.894776,8.500372,18.8,22.7,-135.5,224.5,177.1,Sport,Auto Fly,,25,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1024,364,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.383,861,1978,7.377,FALSE,3.703,3.68,0.061,FALSE,FALSE,5.67,122.5,112.8,122.7,521,84,5,20,5,23755.1,5938.78,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,74.4,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:04.6,1m 51.7s,111.7,50.5771094,-111.8858525,58,130.9,37,2525,3917.6,14.15649,35.934058,-14.092722,34.001488,1.342164,31.093466,1.789552,8.500372,18.4,19.4,-135.9,224.1,175.4,Sport,Auto Fly,,25,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1024,364,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.383,861,1978,7.377,FALSE,3.703,3.68,0.061,FALSE,FALSE,5.67,122.5,112.8,122.7,521,84,5,20,5,23755.1,5938.78,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,76,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:04.7,1m 51.8s,111.8,50.5771034,-111.8858521,57.7,130.9,37,2525,3919.8,13.488581,35.934058,-13.42164,34.001488,1.342164,31.093466,2.908022,8.500372,18.5,19.7,-135.6,224.4,177.4,Sport,Auto Fly,,25,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.9,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1024,364,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.432,859,1978,7.377,FALSE,3.734,3.698,0.061,FALSE,FALSE,5.837,122.5,112.8,122.7,521,84,5,20,5,23755.1,5938.78,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,77.7,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:04.8,1m 51.9s,111.9,50.57709764,-111.8858517,57,130.9,37,2524,3921.9,13.005069,35.934058,-12.974252,34.001488,0.894776,31.093466,4.250186,8.500372,18.6,20,-135.5,224.5,177.7,Sport,Auto Fly,,27,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1024,364,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.432,859,1978,7.377,FALSE,3.734,3.698,0.061,FALSE,FALSE,5.837,122.5,112.8,122.7,521,84,5,20,5,23755.1,5938.78,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,79.4,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:04.9,1m 52.0s,112,50.5770934,-111.885852,56.1,130.9,37,2523,3923.4,12.335664,35.934058,-12.30317,34.001488,0.894776,31.093466,5.368656,8.500372,18.5,20.5,-135.5,224.5,182.2,Sport,Auto Fly,,27,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1024,364,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.432,859,1978,7.377,FALSE,3.734,3.698,0.061,FALSE,FALSE,5.837,122.5,112.8,122.7,521,84,5,20,5,23755.1,5938.78,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,80.8,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:05.0,1m 52.1s,112.1,50.57708877,-111.8858517,55.1,130.9,37,2522,3925.1,11.65143,35.934058,-11.632088,34.001488,0.671082,31.093466,6.487126,8.500372,18.3,22.3,-135.7,224.3,177.7,Sport,Auto Fly,,28,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1024,364,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.432,859,1978,7.377,FALSE,3.734,3.698,0.061,FALSE,FALSE,5.837,122.5,112.8,122.7,521,84,5,20,5,23755.1,5938.78,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,82.2,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
4/13/2026,31:05.1,1m 52.2s,112.2,50.57708415,-111.8858514,53.8,130.9,37,2521,3926.8,10.746628,35.934058,-10.737312,34.001488,0.447388,31.093466,7.158208,8.500372,18.4,23.9,-135.5,224.5,177.8,Sport,Auto Fly,,28,5,TRUE,,Mini 2,FALSE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,-12.8,0,-174.1,185.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Normal,100,100,1024,1024,364,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,44,7.432,859,1978,7.377,FALSE,3.734,3.698,0.061,FALSE,FALSE,5.837,122.5,112.8,122.7,521,84,5,20,5,23755.1,5938.78,,Idle,,20,,10,,24,Go Home,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.57727916,-111.8856619,83.5,2725.4,393.7,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,393.7,86.5,16.4,7,,,,,Calm,FALSE,FALSE,,1.20.0,DJI Mini 2,,,,,236.4,6,223,36.811084,12.079476,0,0,DJI Mini 2,,,,,DJI Fly,,1.20.0,,,,,,,,,,,,
